日付,受付番号,通番,場名,曜日,レース,式別,馬／組番,購入金額,的中／返還,払戻単価,払戻／返還金額
20240225,0002,01,Ｋアブドゥルアジーズ（サウジアラビア）,日,9,単勝,09,5000,―,―,0
20240225,0002,02,Ｋアブドゥルアジーズ（サウジアラビア）,日,9,単勝,12,3000,的中12,1530,45900
20240225,0002,03,Ｋアブドゥルアジーズ（サウジアラビア）,日,9,馬連,09―12,1000,―,―,0
20240225,0002,04,Ｋアブドゥルアジーズ（サウジアラビア）,日,9,馬連,09―14,5000,―,―,0
20240225,0002,05,Ｋアブドゥルアジーズ（サウジアラビア）,日,9,馬連,12―14,3000,―,―,0
20240225,0003,01,中山,日,11,単勝,03,5000,―,―,0
20240225,0003,02,中山,日,11,馬連,03―06,2000,―,―,0
20240225,0003,03,中山,日,11,馬連,03―07,1000,―,―,0
20240225,0003,04,中山,日,11,馬連,03―08,2000,―,―,0
20240225,0003,05,中山,日,11,馬連,03―12,1000,―,―,0
20240225,0003,06,中山,日,11,馬連,03―13,1000,―,―,0
20240225,0004,01,中山,日,11,3連複軸2頭ながし,03；09／06；07；08；12；13,1000／5000,―,―,0
,,合計,,,,,,34000,,,45900
